Map,Round_Type,Blue_Team,Red_Team,time_stamp,length,KB,KR,UB,UR,FB
King's Row,Attack,?CH,?BR,2:01,36,8,0,3,2,B
King's Row,Attack,?CH,?BR,3:25,9,6,0,1,0,B
King's Row,Attack,?CH,?BR,4:02,34,7,4,2,1,B
King's Row,Attack,?CH,?BR,5:00,15,4,2,0,1,R
King's Row,Attack,?CH,?BR,5:30,44,6,5,5,1,B
King's Row,Attack,?CH,?BR,6:39,18,0,5,0,2,R
King's Row,Attack,?CH,?BR,7:29,47,1,8,1,5,B
King's Row,Defense,?CH,?BR,0:35,20,0,6,0,0,R
King's Row,Defense,?CH,?BR,1:23,10,3,1,0,1,B
King's Row,Defense,?CH,?BR,2:00,27,4,3,2,3,R
King's Row,Defense,?CH,?BR,2:56,21,1,6,1,0,R
King's Row,Defense,?CH,?BR,3:47,65,4,14,4,2,B
Hanamura,Attack,?CH,?BR,0:22,10,0,6,0,0,R
Hanamura,Attack,?CH,?BR,0:55,8,0,1,0,1,R
Hanamura,Attack,?CH,?BR,1:14,28,6,0,1,2,B
Hanamura,Attack,?CH,?BR,2:16,12,0,5,1,1,R
Hanamura,Attack,?CH,?BR,3:09,16,0,6,1,1,R
Hanamura,Attack,?CH,?BR,3:58,81,14,3,7,6,B
Hanamura,Defense,?CH,?BR,0:15,19,2,2,0,0,R
Hanamura,Defense,?CH,?BR,0:52,23,2,6,0,0,B
Hanamura,Defense,?CH,?BR,1:41,22,2,5,1,3,R
Hanamura,Defense,?CH,?BR,2:11,12,2,0,0,1,B
Hanamura,Defense,?CH,?BR,2:54,22,5,1,1,0,R
Hanamura,Defense,?CH,?BR,3:45,20,0,5,3,2,R
Hanamura,Attack,?CH,?BR,0:34,9,0,3,0,0,R
Hanamura,Attack,?CH,?BR,1:22,18,1,5,1,0,R
Hanamura,Attack,?CH,?BR,2:05,9,0,4,0,2,R
Hanamura,Attack,?CH,?BR,2:35,18,1,1,3,2,B
Hanamura,Attack,?CH,?BR,3:11,10,4,1,0,0,B
Hanamura,Attack,?CH,?BR,3:45,16,1,6,2,2,R
Hanamura,Defense,?CH,?BR,0:37,29,4,6,0,2,R
Hanamura,Defense,?CH,?BR,1:45,28,1,4,3,3,R
Hanamura,Defense,?CH,?BR,2:28,1,0,1,1,0,R
Hanamura,Defense,?CH,?BR,2:55,6,2,0,0,0,B
Hanamura,Defense,?CH,?BR,3:40,69,4,15,3,4,R
Rialto,Attack,?CH,?BR,0:46,12,0,3,0,1,R
Rialto,Attack,?CH,?BR,1:33,19,0,2,0,0,R
Rialto,Attack,?CH,?BR,2:14,16,0,4,1,1,R
Rialto,Attack,?CH,?BR,3:04,7,0,5,0,0,R
Rialto,Attack,?CH,?BR,3:38,9,1,0,1,1,B
Rialto,Attack,?CH,?BR,4:16,7,0,2,0,0,R
Rialto,Defense,?CH,?BR,0:27,16,4,0,0,0,B
Rialto,Defense,?CH,?BR,1:02,0,2,0,0,0,B
Rialto,Defense,?CH,?BR,1:25,16,5,1,1,0,B
Rialto,Defense,?CH,?BR,2:16,0,1,0,1,0,B
Rialto,Defense,?CH,?BR,2:44,18,6,2,1,1,B
Rialto,Defense,?CH,?BR,3:28,22,2,5,2,2,B
Nepal,Shrine,?DK,?TH,4:10,45,7,2,4,5,R
Nepal,Shrine,?DK,?TH,3:30,24,0,6,0,3,R
Nepal,Shrine,?DK,?TH,2:44,27,5,1,0,2,R
Nepal,Shrine,?DK,?TH,1:45,31,6,2,2,2,R
Nepal,Shrine,?DK,?TH,0:25,3,2,0,0,0,B
Nepal,Shrine,?DK,?TH,1:01,22,0,4,1,3,R
Nepal,Village,?DK,?TH,2:00,56,9,4,4,3,B
Nepal,Village,?DK,?TH,1:02,6,4,0,0,0,B
Nepal,Village,?DK,?TH,1:41,7,1,1,1,1,R
King's Row,Defense,?DK,?TH,7:39,33,2,5,1,4,R
King's Row,Defense,?DK,?TH,7:07,8,3,3,0,2,B
King's Row,Defense,?DK,?TH,6:26,17,0,4,2,0,R
King's Row,Defense,?DK,?TH,5:40,25,0,2,0,2,R
King's Row,Defense,?DK,?TH,5:13,1,0,1,1,0,R
King's Row,Defense,?DK,?TH,5:31,0,0,1,0,0,R
King's Row,Defense,?DK,?TH,4:35,19,4,4,1,1,B
King's Row,Defense,?DK,?TH,3:37,34,7,2,0,0,B
King's Row,Defense,?DK,?TH,2:46,24,6,2,3,1,B
King's Row,Defense,?DK,?TH,2:03,28,2,4,2,4,R
King's Row,Defense,?DK,?TH,1:19,13,3,1,2,0,B
King's Row,Defense,?DK,?TH,0:28,34,4,5,0,1,B
King's Row,Attack,?DK,?TH,7:49,45,7,3,5,3,R
King's Row,Attack,?DK,?TH,7:16,8,3,1,0,1,B
King's Row,Attack,?DK,?TH,6:32,15,4,1,1,2,R
King's Row,Attack,?DK,?TH,5:46,15,2,6,1,4,B
King's Row,Attack,?DK,?TH,4:40,27,5,3,2,0,R
King's Row,Attack,?DK,?TH,4:22,1,0,2,0,0,R
King's Row,Attack,?DK,?TH,3:40,20,1,5,0,2,B
King's Row,Attack,?DK,?TH,3:02,21,1,2,2,4,R
King's Row,Attack,?DK,?TH,2:30,3,1,0,0,1,B
King's Row,Attack,?DK,?TH,1:44,19,2,2,1,3,R
King's Row,Attack,?DK,?TH,0:53,20,3,0,0,0,B
King's Row,Attack,?DK,?TH,0:23,15,3,3,0,1,R
Temple of Anubis,Defense,?DK,?TH,6:25,95,13,2,9,7,R
Temple of Anubis,Defense,?DK,?TH,5:40,29,4,5,1,2,B
Temple of Anubis,Defense,?DK,?TH,4:44,33,1,3,0,2,B
Temple of Anubis,Defense,?DK,?TH,4:06,25,4,2,1,2,R
Temple of Anubis,Defense,?DK,?TH,3:16,28,4,5,1,1,R
Temple of Anubis,Defense,?DK,?TH,2:46,18,2,1,1,1,B
Temple of Anubis,Defense,?DK,?TH,2:19,12,5,0,2,1,B
Temple of Anubis,Defense,?DK,?TH,1:17,47,7,6,2,2,B
Temple of Anubis,Defense,?DK,?TH,0:44,9,0,3,0,1,R
Temple of Anubis,Defense,?DK,?TH,0:19,2,1,1,1,0,R
Temple of Anubis,Attack,?DK,?TH,7:01,21,1,4,0,4,R
Temple of Anubis,Attack,?DK,?TH,6:13,40,1,9,4,5,R
Temple of Anubis,Attack,?DK,?TH,5:25,22,5,0,2,0,B
Temple of Anubis,Attack,?DK,?TH,4:57,0,1,0,0,0,B
Temple of Anubis,Attack,?DK,?TH,4:11,16,2,0,1,1,B
Temple of Anubis,Attack,?DK,?TH,3:36,13,3,0,1,1,B
Temple of Anubis,Attack,?DK,?TH,2:21,39,4,0,3,3,B
Temple of Anubis,Attack,?DK,?TH,0:48,21,4,1,2,0,B
Temple of Anubis,Attack,?DK,?TH,1:28,16,0,6,0,2,R
Temple of Anubis,Attack,?DK,?TH,0:18,3,2,0,0,0,B
Temple of Anubis,Attack,?DK,?TH,1:16,23,1,6,1,1,R
Temple of Anubis,Attack,?DK,?TH,0:15,33,8,1,1,1,B
Temple of Anubis,Defense,?DK,?TH,1:02,48,11,0,5,1,B
Temple of Anubis,Defense,?DK,?TH,0:21,15,4,0,0,0,B
Rialto,Attack,?DK,?TH,7:56,30,1,5,2,5,R
Rialto,Attack,?DK,?TH,7:29,12,0,2,0,2,R
Rialto,Attack,?DK,?TH,7:04,6,0,1,0,0,R
Rialto,Attack,?DK,?TH,6:28,16,2,4,0,2,R
Rialto,Attack,?DK,?TH,5:48,16,0,2,0,3,R
Rialto,Attack,?DK,?TH,5:13,16,1,5,2,1,R
Rialto,Attack,?DK,?TH,3:45,10,0,1,0,1,R
Rialto,Attack,?DK,?TH,4:15,29,6,1,2,2,B
Rialto,Attack,?DK,?TH,3:09,19,4,2,1,1,B
Rialto,Attack,?DK,?TH,2:05,20,6,1,0,2,B
Rialto,Attack,?DK,?TH,1:12,13,0,4,0,2,R
Rialto,Attack,?DK,?TH,0:28,18,5,2,0,0,B
Rialto,Defense,?DK,?TH,0:24,7,0,4,0,0,R
Rialto,Defense,?DK,?TH,1:05,9,1,1,0,1,R
Rialto,Defense,?DK,?TH,1:22,33,0,7,0,3,R
Rialto,Defense,?DK,?TH,2:27,64,8,11,4,4,R
Rialto,Defense,?DK,?TH,4:08,27,2,6,2,3,R
Rialto,Defense,?DK,?TH,5:03,26,4,2,2,2,R
Rialto,Defense,?DK,?TH,6:02,27,4,0,2,1,B
Rialto,Defense,?DK,?TH,6:53,39,3,6,3,3,B
Lijiang Tower,Night Market,?SP,?AUS,2:36,27,6,1,1,1,B
Lijiang Tower,Night Market,?SP,?AUS,0:31,9,2,2,1,1,R
Lijiang Tower,Night Market,?SP,?AUS,1:15,41,7,1,1,4,B
Lijiang Tower,Garden,?SP,?AUS,3:46,87,17,3,5,5,R
Lijiang Tower,Garden,?SP,?AUS,3:30,0,0,1,0,0,R
Lijiang Tower,Garden,?SP,?AUS,2:31,21,1,4,0,2,R
Lijiang Tower,Garden,?SP,?AUS,1:35,29,5,1,3,1,R
Lijiang Tower,Garden,?SP,?AUS,0:55,26,3,3,2,4,B
Lijiang Tower,Garden,?SP,?AUS,0:17,14,2,1,0,0,B
Blizzard World,Defense,?SP,?AUS,7:19,38,1,8,2,5,R
Blizzard World,Defense,?SP,?AUS,6:43,21,1,2,0,1,R
Blizzard World,Defense,?SP,?AUS,6:23,0,0,1,0,0,R
Blizzard World,Defense,?SP,?AUS,5:40,14,1,6,0,1,R
Blizzard World,Defense,?SP,?AUS,4:38,35,1,5,1,3,R
Blizzard World,Defense,?SP,?AUS,3:50,9,2,0,0,1,B
Blizzard World,Defense,?SP,?AUS,3:12,19,1,3,3,3,R
Blizzard World,Defense,?SP,?AUS,2:48,9,1,1,0,1,B
Blizzard World,Defense,?SP,?AUS,1:48,26,5,0,2,3,B
Blizzard World,Defense,?SP,?AUS,1:25,0,1,0,0,0,B
Blizzard World,Defense,?SP,?AUS,0:28,26,0,6,0,1,R
Blizzard World,Attack,?SP,?AUS,8:13,8,1,4,0,1,R
Blizzard World,Attack,?SP,?AUS,7:36,18,2,2,2,2,B
Blizzard World,Attack,?SP,?AUS,6:25,37,2,4,0,2,R
Blizzard World,Attack,?SP,?AUS,6:11,0,0,1,0,0,R
Blizzard World,Attack,?SP,?AUS,5:24,22,5,1,1,1,R
Blizzard World,Attack,?SP,?AUS,3:53,57,10,3,3,3,R
Blizzard World,Attack,?SP,?AUS,3:00,26,1,4,2,2,R
Blizzard World,Attack,?SP,?AUS,2:19,21,5,1,0,1,B
Blizzard World,Attack,?SP,?AUS,2:02,1,1,0,1,0,B
Blizzard World,Attack,?SP,?AUS,1:01,22,6,1,1,1,B
Temple of Anubis,Defense,?SP,?AUS,4:46,28,0,6,1,1,R
Temple of Anubis,Defense,?SP,?AUS,4:11,26,0,3,1,2,R
Temple of Anubis,Defense,?SP,?AUS,3:32,5,1,0,1,1,B
Temple of Anubis,Defense,?SP,?AUS,2:36,14,3,0,0,0,B
Temple of Anubis,Defense,?SP,?AUS,2:06,7,0,3,0,2,R
Temple of Anubis,Defense,?SP,?AUS,1:20,20,1,5,1,0,R
Temple of Anubis,Attack,?SP,?AUS,5:12,26,4,0,2,1,B
Temple of Anubis,Attack,?SP,?AUS,4:11,40,1,4,3,4,B
Temple of Anubis,Attack,?SP,?AUS,3:20,20,0,5,1,0,R
Temple of Anubis,Attack,?SP,?AUS,2:11,27,2,6,1,2,R
Temple of Anubis,Attack,?SP,?AUS,1:06,38,4,2,1,2,R
Temple of Anubis,Attack,?SP,?AUS,1:03,0,0,1,0,0,R
Temple of Anubis,Attack,?SP,?AUS,2:31,36,1,4,3,5,B
Temple of Anubis,Attack,?SP,?AUS,1:54,10,0,2,0,1,R
Temple of Anubis,Attack,?SP,?AUS,0:53,5,1,2,0,0,R
Temple of Anubis,Attack,?SP,?AUS,1:14,5,0,2,0,0,R
Temple of Anubis,Defense,?SP,?AUS,1:34,17,0,5,0,3,R
Temple of Anubis,Defense,?SP,?AUS,0:58,4,1,1,0,0,R
Route 66,Defense,?SP,?AUS,7:33,30,6,2,2,3,R
Route 66,Defense,?SP,?AUS,6:54,14,1,1,1,2,B
Route 66,Defense,?SP,?AUS,6:18,22,0,2,1,2,R
Route 66,Defense,?SP,?AUS,6:00,10,1,2,1,2,B
Route 66,Defense,?SP,?AUS,5:01,21,4,2,0,0,B
Route 66,Defense,?SP,?AUS,4:18,15,0,5,0,2,R
Route 66,Defense,?SP,?AUS,3:07,15,0,6,0,0,R
Route 66,Defense,?SP,?AUS,3:57,6,1,0,1,2,B
Route 66,Defense,?SP,?AUS,2:29,21,1,2,3,2,B
Route 66,Defense,?SP,?AUS,2:01,10,1,1,0,1,R
Route 66,Defense,?SP,?AUS,1:11,25,0,5,0,1,R
Route 66,Defense,?SP,?AUS,0:46,0,0,1,0,0,R
Route 66,Defense,?SP,?AUS,0:27,0,0,1,0,0,R
Route 66,Attack,?SP,?AUS,0:28,12,0,3,0,1,R
Route 66,Attack,?SP,?AUS,1:02,18,1,2,0,1,R
Route 66,Attack,?SP,?AUS,1:35,0,0,1,0,0,R
Route 66,Attack,?SP,?AUS,1:48,21,1,2,2,3,B
Route 66,Attack,?SP,?AUS,2:17,17,0,3,1,0,R
Route 66,Attack,?SP,?AUS,3:03,18,4,1,2,1,B
Route 66,Attack,?SP,?AUS,3:56,29,8,1,1,2,B
Route 66,Attack,?SP,?AUS,5:04,25,0,3,1,2,R
Route 66,Attack,?SP,?AUS,5:46,24,6,0,2,4,B
Route 66,Attack,?SP,?AUS,6:36,43,1,7,2,3,R
Oasis,City Center,?SE,?CN,4:46,50,1,7,4,4,R
Oasis,City Center,?SE,?CN,3:37,50,8,1,4,2,B
Oasis,City Center,?SE,?CN,2:43,33,3,5,2,2,R
Oasis,City Center,?SE,?CN,2:10,8,2,0,2,1,B
Oasis,City Center,?SE,?CN,1:16,28,5,2,2,2,B
Oasis,City Center,?SE,?CN,0:43,4,0,2,0,1,R
Oasis,City Center,?SE,?CN,1:03,2,1,0,1,0,B
Oasis,University,?SE,?CN,1:12,15,0,5,1,2,R
Oasis,University,?SE,?CN,1:47,7,0,1,2,1,R
Oasis,University,?SE,?CN,2:21,15,2,2,2,2,R
Oasis,University,?SE,?CN,2:55,16,0,3,1,1,R
Oasis,University,?SE,?CN,0:35,5,0,3,0,0,R
King's Row,Defense,?SE,?CN,0:22,0,1,0,0,0,B
King's Row,Defense,?SE,?CN,0:38,0,1,0,0,0,B
King's Row,Defense,?SE,?CN,1:23,28,2,5,1,1,B
King's Row,Defense,?SE,?CN,2:29,17,0,5,2,3,R
King's Row,Defense,?SE,?CN,3:17,13,2,5,0,1,R
King's Row,Defense,?SE,?CN,3:46,3,1,1,0,0,B
King's Row,Defense,?SE,?CN,3:57,18,1,3,1,1,R
King's Row,Defense,?SE,?CN,4:30,22,3,2,2,3,B
King's Row,Defense,?SE,?CN,5:17,16,3,0,1,0,B
King's Row,Defense,?SE,?CN,5:58,14,0,5,1,3,R
King's Row,Attack,?SE,?CN,0:32,5,2,0,0,0,B
King's Row,Attack,?SE,?CN,1:04,11,0,2,2,1,R
King's Row,Attack,?SE,?CN,1:43,9,1,0,0,1,B
King's Row,Attack,?SE,?CN,1:56,22,3,1,2,1,B
King's Row,Attack,?SE,?CN,2:37,27,4,0,5,5,B
King's Row,Attack,?SE,?CN,3:34,18,0,3,1,0,R
King's Row,Attack,?SE,?CN,4:24,24,0,4,2,2,R
King's Row,Attack,?SE,?CN,5:24,7,2,2,0,0,R
King's Row,Attack,?SE,?CN,5:47,7,1,1,0,0,R
King's Row,Attack,?SE,?CN,6:25,26,5,1,3,5,B
King's Row,Attack,?SE,?CN,0:21,9,2,0,0,0,B
King's Row,Attack,?SE,?CN,0:48,16,4,0,1,0,B
King's Row,Attack,?SE,?CN,1:37,7,1,1,1,0,R
King's Row,Attack,?SE,?CN,1:58,11,1,2,3,0,R
King's Row,Attack,?SE,?CN,2:21,26,3,1,2,1,R
King's Row,Attack,?SE,?CN,3:30,16,0,3,0,0,R
King's Row,Defense,?SE,?CN,0:39,14,0,5,0,0,R
King's Row,Defense,?SE,?CN,1:17,11,0,6,0,1,R
Temple of Anubis,Defense,?SE,?CN,0:31,12,0,5,0,1,R
Temple of Anubis,Defense,?SE,?CN,1:23,29,1,2,0,2,B
Temple of Anubis,Defense,?SE,?CN,2:02,26,0,4,3,3,R
Temple of Anubis,Attack,?SE,?CN,0:13,0,0,1,0,0,R
Temple of Anubis,Attack,?SE,?CN,0:44,8,1,4,0,0,B
Temple of Anubis,Attack,?SE,?CN,1:20,7,0,1,0,1,R
Temple of Anubis,Attack,?SE,?CN,1:55,17,1,4,1,3,R
Temple of Anubis,Attack,?SE,?CN,2:51,28,5,2,1,1,B
Temple of Anubis,Attack,?SE,?CN,3:56,76,10,7,6,3,B
Temple of Anubis,Attack,?SE,?CN,5:41,10,3,0,3,0,B
Temple of Anubis,Attack,?SE,?CN,0:32,28,6,2,2,0,R
Temple of Anubis,Attack,?SE,?CN,1:17,0,0,1,0,0,R
Temple of Anubis,Attack,?SE,?CN,1:43,12,0,4,0,1,R
Temple of Anubis,Attack,?SE,?CN,2:17,50,7,5,5,2,B
Temple of Anubis,Defense,?SE,?CN,0:11,0,1,0,0,0,B
Temple of Anubis,Defense,?SE,?CN,0:44,3,1,2,0,0,B
Temple of Anubis,Defense,?SE,?CN,1:03,24,2,4,1,2,B
Temple of Anubis,Defense,?SE,?CN,2:03,69,2,11,3,6,R
Route 66,Defense,?SE,?CN,0:16,0,1,0,0,0,B
Route 66,Defense,?SE,?CN,0:39,4,0,1,0,1,R
Route 66,Defense,?SE,?CN,0:59,6,0,3,0,0,R
Route 66,Defense,?SE,?CN,1:26,20,1,5,1,3,R
Route 66,Defense,?SE,?CN,2:09,20,1,5,1,1,R
Route 66,Defense,?SE,?CN,2:59,21,1,5,2,5,R
Route 66,Defense,?SE,?CN,3:54,0,1,0,0,0,B
Route 66,Defense,?SE,?CN,3:59,10,1,0,1,0,B
Route 66,Defense,?SE,?CN,4:33,16,2,0,3,0,B
Route 66,Defense,?SE,?CN,5:19,18,2,6,0,3,R
Route 66,Defense,?SE,?CN,5:47,32,1,6,2,1,R
Route 66,Defense,?SE,?CN,6:49,14,0,2,0,0,R
Route 66,Defense,?SE,?CN,7:36,49,10,0,4,1,B
Route 66,Attack,?SE,?CN,0:51,13,0,3,0,1,R
Route 66,Attack,?SE,?CN,1:30,22,0,5,1,2,R
Route 66,Attack,?SE,?CN,2:37,23,3,1,3,2,R
Route 66,Attack,?SE,?CN,3:17,13,1,3,0,2,R
Route 66,Attack,?SE,?CN,3:55,21,2,4,1,1,R
Ilios,Well,?SP,?DK,0:23,6,0,4,0,0,R
Ilios,Well,?SP,?DK,1:23,41,2,6,3,4,B
Ilios,Well,?SP,?DK,2:27,27,0,4,1,2,R
Ilios,Ruins,?SP,?DK,0:20,39,3,8,0,3,R
Ilios,Ruins,?SP,?DK,1:31,9,3,1,0,0,B
Ilios,Ruins,?SP,?DK,1:56,18,3,0,0,0,B
Ilios,Ruins,?SP,?DK,2:48,30,4,2,0,0,B
Ilios,Ruins,?SP,?DK,3:33,78,13,2,5,4,B
Ilios,Lighthouse,?SP,?DK,0:20,7,1,2,0,0,B
Ilios,Lighthouse,?SP,?DK,0:55,4,0,2,0,0,R
Ilios,Lighthouse,?SP,?DK,1:21,20,0,6,4,2,R
Ilios,Lighthouse,?SP,?DK,2:05,34,2,7,0,2,R
Numbani,Defense,?SP,?DK,0:18,0,0,1,0,0,R
Numbani,Defense,?SP,?DK,1:00,21,6,2,0,2,B
Numbani,Defense,?SP,?DK,2:12,23,0,6,1,0,R
Numbani,Defense,?SP,?DK,2:59,11,0,5,0,1,R
Numbani,Defense,?SP,?DK,3:45,26,2,7,1,2,R
Numbani,Attack,?SP,?DK,0:34,10,2,2,0,0,B
Numbani,Attack,?SP,?DK,1:02,12,0,4,0,1,R
Numbani,Attack,?SP,?DK,1:34,2,0,1,0,1,R
Numbani,Attack,?SP,?DK,2:01,9,0,5,0,2,R
Numbani,Attack,?SP,?DK,2:45,23,6,0,4,1,B
Numbani,Attack,?SP,?DK,3:44,9,1,1,0,0,R
Numbani,Attack,?SP,?DK,4:06,14,2,4,0,1,R
Numbani,Attack,?SP,?DK,4:45,16,0,3,0,0,R
Numbani,Attack,?SP,?DK,5:23,17,6,0,1,1,B
Numbani,Attack,?SP,?DK,5:57,40,5,1,1,3,R
Numbani,Attack,?SP,?DK,7:02,16,2,5,2,0,R
Numbani,Attack,?SP,?DK,7:50,17,4,0,0,1,B
Numbani,Attack,?SP,?DK,8:20,24,6,0,3,2,B
Numbani,Defense,?SP,?DK,1:03,0,1,0,0,0,B
Numbani,Defense,?SP,?DK,1:34,21,4,0,1,1,B
Numbani,Defense,?SP,?DK,2:17,24,5,1,2,2,B
Numbani,Defense,?SP,?DK,3:18,40,7,2,1,1,R
Volskaya Industries,Defense,?SP,?DK,0:09,0,1,0,0,0,B
Volskaya Industries,Defense,?SP,?DK,0:34,22,2,2,0,1,R
Volskaya Industries,Defense,?SP,?DK,1:18,17,2,6,0,2,R
Volskaya Industries,Defense,?SP,?DK,2:10,17,0,4,0,2,R
Volskaya Industries,Defense,?SP,?DK,2:42,0,0,1,0,1,R
Volskaya Industries,Defense,?SP,?DK,3:16,39,0,8,1,5,R
Volskaya Industries,Attack,?SP,?DK,0:40,14,1,4,0,0,R
Volskaya Industries,Attack,?SP,?DK,1:42,22,6,1,2,1,B
Volskaya Industries,Attack,?SP,?DK,2:39,52,5,6,2,4,B
Volskaya Industries,Attack,?SP,?DK,4:08,16,4,2,0,2,R
Volskaya Industries,Attack,?SP,?DK,4:40,31,9,0,0,1,B
Volskaya Industries,Attack,?SP,?DK,0:34,18,6,0,0,0,B
Volskaya Industries,Attack,?SP,?DK,1:31,46,11,0,2,1,B
Volskaya Industries,Defense,?SP,?DK,0:15,18,6,2,0,0,B
Volskaya Industries,Defense,?SP,?DK,1:08,20,4,0,0,0,B
Volskaya Industries,Defense,?SP,?DK,2:02,27,4,0,2,1,B
Volskaya Industries,Defense,?SP,?DK,3:00,23,1,6,0,1,R
Volskaya Industries,Defense,?SP,?DK,3:59,47,7,3,4,4,R
Watchpoint: Gibraltar,Defense,?SP,?DK,1:03,0,0,1,0,0,R
Watchpoint: Gibraltar,Defense,?SP,?DK,1:21,60,2,12,3,5,R
Watchpoint: Gibraltar,Defense,?SP,?DK,2:51,11,2,1,0,0,R
Watchpoint: Gibraltar,Defense,?SP,?DK,3:28,21,0,8,0,1,R
Watchpoint: Gibraltar,Defense,?SP,?DK,4:16,14,0,2,0,3,R
Watchpoint: Gibraltar,Defense,?SP,?DK,4:48,17,4,0,2,0,B
Watchpoint: Gibraltar,Defense,?SP,?DK,5:27,37,0,7,1,3,R
Watchpoint: Gibraltar,Attack,?SP,?DK,0:43,7,0,3,0,0,R
Watchpoint: Gibraltar,Attack,?SP,?DK,1:09,0,0,1,0,0,R
Watchpoint: Gibraltar,Attack,?SP,?DK,1:57,63,8,2,2,3,B
Watchpoint: Gibraltar,Attack,?SP,?DK,3:27,40,4,4,1,3,B
Watchpoint: Gibraltar,Attack,?SP,?DK,4:38,7,0,2,0,1,R
Watchpoint: Gibraltar,Attack,?SP,?DK,4:53,11,0,1,0,1,R
Watchpoint: Gibraltar,Attack,?SP,?DK,5:40,65,12,4,3,5,R
Watchpoint: Gibraltar,Attack,?SP,?DK,7:27,24,3,3,1,0,B
Watchpoint: Gibraltar,Attack,?SP,?DK,8:17,17,0,5,1,3,R
Oasis,Gardens,?AUS,?TH,3:05,37,1,6,2,2,R
Oasis,Gardens,?AUS,?TH,2:17,16,6,0,1,2,B
Oasis,Gardens,?AUS,?TH,1:29,21,2,4,4,4,B
Oasis,Gardens,?AUS,?TH,0:15,0,0,1,0,0,R
Oasis,Gardens,?AUS,?TH,0:49,16,3,4,0,2,B
Oasis,University,?AUS,?TH,5:03,69,12,7,4,6,R
Oasis,University,?AUS,?TH,4:29,15,0,4,0,1,R
Oasis,University,?AUS,?TH,3:40,18,2,3,3,1,B
Oasis,University,?AUS,?TH,3:04,10,1,3,0,3,R
Oasis,University,?AUS,?TH,2:24,12,5,0,2,0,B
Oasis,University,?AUS,?TH,1:43,25,4,1,2,1,R
Oasis,University,?AUS,?TH,0:26,57,8,3,1,2,B
Oasis,City Center,?AUS,?TH,3:16,20,3,2,4,3,R
Oasis,City Center,?AUS,?TH,2:19,14,4,0,1,1,B
Oasis,City Center,?AUS,?TH,1:37,19,0,4,3,3,R
Oasis,City Center,?AUS,?TH,0:49,23,5,1,0,0,B
Oasis,City Center,?AUS,?TH,0:22,0,0,1,0,0,R
King's Row,Attack,?AUS,?TH,5:55,12,5,0,2,2,B
King's Row,Attack,?AUS,?TH,4:03,60,9,7,4,4,B
King's Row,Attack,?AUS,?TH,3:42,0,0,1,0,0,R
King's Row,Attack,?AUS,?TH,2:58,13,4,1,1,1,B
King's Row,Attack,?AUS,?TH,1:46,0,0,1,0,0,R
King's Row,Attack,?AUS,?TH,2:07,20,5,0,3,3,B
King's Row,Attack,?AUS,?TH,1:12,12,4,0,1,0,B
King's Row,Attack,?AUS,?TH,0:26,4,0,3,0,1,R
King's Row,Attack,?AUS,?TH,0:48,8,0,1,0,1,R
King's Row,Defense,?AUS,?TH,6:36,15,0,4,3,2,R
King's Row,Defense,?AUS,?TH,6:12,14,1,6,0,2,B
King's Row,Defense,?AUS,?TH,5:37,10,3,0,1,0,B
King's Row,Defense,?AUS,?TH,5:02,12,6,1,2,2,B
King's Row,Defense,?AUS,?TH,4:15,20,3,4,1,2,R
King's Row,Defense,?AUS,?TH,3:32,0,1,0,0,0,B
King's Row,Defense,?AUS,?TH,3:42,14,0,5,0,2,R
King's Row,Defense,?AUS,?TH,1:29,18,2,0,1,0,B
King's Row,Defense,?AUS,?TH,2:09,33,5,6,5,4,B
King's Row,Defense,?AUS,?TH,1:01,4,2,0,0,0,B
King's Row,Defense,?AUS,?TH,0:30,7,2,1,0,0,R
King's Row,Defense,?AUS,?TH,1:40,20,4,1,0,1,B
King's Row,Defense,?AUS,?TH,0:22,31,4,7,0,1,R
King's Row,Attack,?AUS,?TH,1:46,27,6,1,1,2,B
King's Row,Attack,?AUS,?TH,1:12,18,0,4,0,0,R
King's Row,Attack,?AUS,?TH,0:28,0,1,0,0,0,B
King's Row,Attack,?AUS,?TH,0:33,23,6,1,1,2,R
Temple of Anubis,Attack,?AUS,?TH,7:58,20,2,5,4,2,R
Temple of Anubis,Attack,?AUS,?TH,7:25,13,1,2,1,2,R
Temple of Anubis,Attack,?AUS,?TH,6:21,42,8,3,3,3,B
Temple of Anubis,Attack,?AUS,?TH,5:11,38,6,5,3,3,R
Temple of Anubis,Attack,?AUS,?TH,4:37,24,7,0,3,2,B
Temple of Anubis,Attack,?AUS,?TH,4:09,8,3,2,0,0,R
Temple of Anubis,Attack,?AUS,?TH,3:22,18,2,2,1,1,B
Temple of Anubis,Attack,?AUS,?TH,2:10,3,0,1,0,1,R
Temple of Anubis,Attack,?AUS,?TH,2:36,22,6,1,3,1,B
Temple of Anubis,Attack,?AUS,?TH,1:53,5,0,2,0,0,R
Temple of Anubis,Attack,?AUS,?TH,1:18,20,2,1,1,2,B
Temple of Anubis,Attack,?AUS,?TH,0:27,12,2,4,0,0,B
Temple of Anubis,Defense,?AUS,?TH,3:51,31,7,2,1,2,R
Temple of Anubis,Defense,?AUS,?TH,3:08,24,3,1,0,0,B
Temple of Anubis,Defense,?AUS,?TH,1:02,5,3,1,0,0,R
Temple of Anubis,Defense,?AUS,?TH,2:14,13,3,0,0,0,B
Temple of Anubis,Defense,?AUS,?TH,0:29,0,1,0,0,0,B
